Rank,Name,Platform,Year,Genre
10124,Metal Slug 4 & 5,16,2005.0,8
10125,Pac-Man and the Ghostly Adventures 2,28,2014.0,1
10126,ECW Anarchy Rulz,15,1999.0,2
10127,InuYasha: A Feudal Fairy Tale,15,2002.0,2
10128,Gem Quest: 4 Elements,4,2011.0,5
10129,Funky Barn,2,2012.0,9
10130,J-League Winning Eleven 9: Asia Championship,16,2005.0,10
10131,Sabrina The Teenage Witch: Potion Commotion,6,2002.0,0
10132,Pac-Man Pinball Advance,6,2005.0,3
10133,Pocket Pets,4,2007.0,9
10134,Yu Yu Hakusho: Tournament Tactics,6,2004.0,11
10135,Home Run King,7,2002.0,10
10136,Power Rangers: Super Legends,4,2007.0,0
10137,To Heart 2: Dungeon Travelers,19,2011.0,1
10138,Where the Wild Things Are,28,2009.0,4
10139,Lost in Blue,4,2005.0,1
10140,Criminal Girls: Invite Only,20,2013.0,7
10141,WWE All Stars,16,2011.0,2
10142,MLB Power Pros,16,2007.0,10
10143,Truth or Lies,28,2010.0,3
10144,Virtua Fighter CG Portrait Series Vol.1: Sarah Bryant,21,1995.0,3
10145,Kousoku Card Battle: Card Hero,4,2007.0,11
10146,AirForce Delta Strike,16,2004.0,9
10147,Dora's Big Birthday Adventure,26,2010.0,3
10148,Tokimeki Memorial: Girl's Side 2nd Season,4,2008.0,1
10149,Disney's Peter Pan: Return to Never Land,6,2002.0,4
10150,The Fairly Odd Parents: Breakin Da Rules,29,2003.0,4
10151,Monkey Island: Special Edition Collection,17,2011.0,1
10152,Capcom vs. SNK 2 EO,7,2002.0,2
10153,Hot Wheels Velocity X,7,2002.0,6
10154,Super Run For Money Tousouchuu Atsumare! Saikyou no Tousou Monotachi,2,2015.0,0
10155,Spyborgs,26,2009.0,0
10156,American Girl: Julie Finds a Way,4,2007.0,1
10157,Contra Advance: The Alien Wars EX,6,2002.0,8
10158,Jikkyou Powerful Pro Baseball 2016,17,2016.0,10
10159,The History Channel: Battle for the Pacific,26,2007.0,8
10160,18 Wheels of Steel: Extreme Trucker 2,13,2011.0,6
10161,Happy Feet Two,2,2011.0,0
10162,Army Men: RTS,16,2002.0,11
10163,Mobile Suit Gundam: MS Sensen 0079,26,2007.0,9
10164,Pinball Hall of Fame: The Williams Collection,19,2008.0,3
10165,Space Chimps,28,2008.0,4
10166,The Spiderwick Chronicles,28,2008.0,0
10167,Project CARS,13,2015.0,6
10168,Green Lantern: Rise of the Manhunters,4,2011.0,0
10169,Eragon,19,2006.0,0
10170,Shin Kamaitachi no Yoru: 11 Hitome no Suspect,17,2011.0,1
10171,Guitar Rock Tour,4,2007.0,3
10172,Mortal Kombat: Deception,7,2005.0,2
10173,ESPN NHL Hockey,29,2003.0,10
10174,Monster Lab,16,2008.0,7
10175,XXX,6,2002.0,0
10176,Machinarium,13,2009.0,1
10177,The Smurfs 2,17,2013.0,4
10178,Maximum Force,15,1997.0,8
10179,NCIS 3D,2,2011.0,1
10180,Worms Forts: Under Siege,16,2004.0,11
10181,Alvin and the Chipmunks: Chipwrecked,4,2011.0,3
10182,Totally Spies! Totally Party,26,2008.0,3
10183,Smash Court Tennis 3,28,2007.0,10
10184,ATV Quad Kings,4,2010.0,6
10185,Naruto Shippuden: Naruto vs. Sasuke,4,2008.0,0
10186,DualPenSports,2,2011.0,10
10187,Project: Snowblind,29,2005.0,0
10188,Astro Boy: The Video Game,16,2009.0,0
10189,HOP,4,2011.0,4
10190,Brave Story: New Traveler (US sales),19,2006.0,7
10191,Disney's Extreme Skate Adventure,29,2003.0,10
10192,Tales of Phantasia (PS1 & PSP Versions),19,2006.0,7
10193,Kouchuu Ouja Mushi King: Super Collection,4,2007.0,0
10194,The Adventures of Jimmy Neutron Boy Genius: Jet Fusion,7,2003.0,0
10195,Pac-Man World 2,6,2005.0,0
10196,Yoostar2,17,2011.0,3
10197,Avatar: The Last Airbender,19,2006.0,1
10198,Odama,7,2006.0,3
10199,Karaoke Revolution Presents American Idol Encore,28,2008.0,3
10200,FlatOut: Ultimate Carnage,28,2007.0,6
10201,Mobile Light Force 2,16,2002.0,8
10202,Naval Ops: Warship Gunner,16,2003.0,9
10203,Soma Bringer,4,2008.0,7
10204,"Sesame Street: Ready, Set, Grover!",26,2011.0,3
10205,Shin Sangoku Musou 6 Special,19,2011.0,0
10206,The Penguins of Madagascar: Dr. Blowhole Returns - Again!,28,2011.0,0
10207,Go! Sudoku (JP sales),19,2005.0,5
10208,EA Replay,19,2006.0,0
10209,Paws & Claws Pet Vet: Australian Adventures,4,2009.0,9
10210,Bionicle Heroes,7,2006.0,8
10211,Trauma Center: Under the Knife 2,4,2008.0,9
10212,Puss in Boots,4,2011.0,0
10213,Split/Second,19,2010.0,6
10214,The Croods: Prehistoric Party!,26,2013.0,3
10215,The King of Fighters 2000/2001,16,2003.0,2
10216,Lunacy,21,1996.0,1
10217,Batman & Robin,15,1998.0,0
10218,Snowboard Kids 2,10,1999.0,10
10219,Tonic Trouble,10,1999.0,4
10220,Nuclear Strike 64,10,1999.0,9
10221,Chameleon Twist,10,1997.0,4
10222,Top Gear Rally 2,10,1999.0,6
10223,Chopper Attack,10,1997.0,0
10224,Vigilante 8: 2nd Offense,10,2000.0,6
10225,Fighting Force 64,10,1999.0,0
10226,Thief (2014),13,2014.0,0
10227,Rock Band: Metal Track Pack,26,2009.0,3
10228,Pac-Man and the Ghostly Adventures 2,17,2014.0,1
10229,BlazBlue: Calamity Trigger Portable,19,2010.0,2
10230,Night at the Museum: Battle of the Smithsonian,28,2009.0,0
10231,Street Fighter Collection,21,1996.0,2
10232,Ninja Assault,16,2002.0,8
10233,Tales of Berseria,17,2016.0,7
10234,Samurai Warriors 4,20,2014.0,0
10235,GunGriffon Blaze,16,2000.0,9
10236,Higurashi no Naku Koro ni Matsuri,16,2007.0,1
10237,Frontier Gate,19,2011.0,7
10238,Transformers: Devastation,17,2015.0,0
10239,Top Angler: Real Bass Fishing,16,2002.0,10
10240,Gabrielle's Ghostly Groove 3D,2,2011.0,1
10241,Michael Phelps: Push the Limit,28,2011.0,10
10242,Breakout,15,1999.0,5
10243,Frogger: Helmet Chaos,19,2005.0,4
10244,AKB48+Me,2,2012.0,0
10245,Touch Detective 2 1/2,4,2007.0,1
10246,Alias,16,2004.0,0
10247,Planet 51,28,2009.0,0
10248,Call of Juarez: The Cartel,13,2011.0,8
10249,Sakura Taisen Hanagumi Tsuushin,21,1997.0,3
10250,Famicom Mini: Famicom Tantei Club - Kieta Koukeisha Zenkouhen,6,2004.0,1
10251,Tornado Outbreak,26,2009.0,0
10252,Pimp My Ride,28,2006.0,6
10253,Michael Jackson: The Experience,20,2011.0,3
10254,Astro Boy: The Video Game,26,2009.0,0
10255,Outlaw Golf: Nine Holes of Christmas,29,2002.0,10
10256,NHL Rivals 2004,29,2003.0,10
10257,X-Men: Next Dimension,29,2002.0,2
10258,Tyco RC: Assault with a Battery,15,1999.0,6
10259,Felony 11-79,15,1997.0,6
10260,Terraria,20,2013.0,0
10261,Classic Road,23,1993.0,10
10262,Bust-A-Move DS,4,2005.0,5
10263,Nicktoons: Unite!,4,2006.0,1
10264,SimAnimals Africa,4,2009.0,9
10265,Death Jr.: Root of Evil,26,2008.0,4
10266,One Piece: Burning Blood,20,2016.0,2
10267,Panzer Dragoon Saga,21,1997.0,7
10268,Sonic Generations,13,2011.0,4
10269,Mushroom Men: Rise of the Fungi,4,2008.0,0
10270,Shining Ark,19,2013.0,7
10271,The Scorpion King: Rise of the Akkadian,7,2002.0,0
10272,Backyard Baseball '10,26,2009.0,10
10273,Transformers: Beast Wars Transmetals,15,2000.0,2
10274,GiFTPiA,7,,7
10275,Animal Planet: Vet Life,4,2009.0,9
10276,My Little Sister Can't Be This Cute Portable,19,2012.0,0
10277,Silly Bandz: Play The Craze,4,2010.0,5
10278,Charlie and the Chocolate Factory,29,2005.0,1
10279,Constantine,16,2005.0,0
10280,Where the Wild Things Are,17,2009.0,4
10281,Dynasty Tactics 2,16,2003.0,11
10282,Real World Golf,16,2005.0,10
10283,Winter Heat,21,1996.0,10
10284,Ty the Tasmanian Tiger 2: Bush Rescue,29,2004.0,4
10285,Digimon Story: Cyber Sleuth,18,2016.0,7
10286,JU-ON: The Grudge,26,2009.0,0
10287,Defender,7,2002.0,3
10288,Deca Sports DS,4,2009.0,10
10289,The Polar Express,7,2004.0,1
10290,BMX XXX,29,2002.0,10
10291,ATV: Quad Frenzy,4,2005.0,6
10292,Akiba's Trip: Undead & Undressed,17,2013.0,0
10293,Backyard NFL Football '10,28,2009.0,10
10294,The Godfather: Mob Wars,19,2006.0,0
10295,Lady Sia,6,2001.0,4
10296,Rock Band: Metal Track Pack,16,2009.0,3
10297,Rocky Balboa,19,2007.0,10
10298,The Lord of the Rings: Conquest,4,2009.0,0
10299,PriPara Mezase! Idol Grand Prix No.1!,2,2015.0,3
10300,National Geographic Challenge!,26,2011.0,3
10301,Robotech: Invasion,16,2004.0,8
10302,Hole in the Wall: Deluxe Edition,28,2011.0,3
10303,Dr. Seuss' The Cat in the Hat,29,2003.0,3
10304,Rogue Warrior,28,2009.0,8
10305,Irozuki Tingle no Koi no Balloon Trip,4,2009.0,1
10306,Master of the Monster Lair,4,2007.0,7
10307,Hellboy: The Science of Evil,28,2008.0,0
10308,Murdered: Soul Suspect,28,2014.0,0
10309,X-Men: Destiny,26,2011.0,0
10310,Starsky & Hutch,7,2003.0,6
10311,Final Fantasy I & II,11,1994.0,7
10312,Rugby 15,18,2015.0,10
10313,Langrisser IV,21,1997.0,11
10314,FoxKids.com Micro Maniacs Racing,15,2000.0,6
10315,Cats & Dogs: The Revenge of Kitty Galore,4,2010.0,0
10316,Hexen: Beyond Heretic,15,1997.0,8
10317,Arcade Party Pak,15,1999.0,3
10318,Kotoba no Puzzle: Mojipittan Daijiten,19,2004.0,5
10319,Yamaha Supercross,4,2009.0,6
10320,Picross 3D 2,2,2015.0,5
10321,Hitman Trilogy,16,2007.0,0
10322,Dragon Quest & Final Fantasy in Itadaki Street Portable,19,2006.0,3
10323,Tetris Evolution,28,2007.0,5
10324,Patapon 2,19,2008.0,3
10325,Cabela's Adventure Camp,17,2011.0,3
10326,Attack of the Movies 3D,26,2010.0,8
10327,Railroad Tycoon II,15,1999.0,11
10328,Angry Birds Star Wars,27,2013.0,11
10329,Hysteria Hospital: Emergency Ward,4,2009.0,0
10330,The Cheetah Girls: Pop Star Sensations,4,2007.0,3
10331,Transformer: Rise of the Dark Spark,30,2014.0,0
10332,Kirarin * Revolution: Kira Kira Idol Audition,4,2006.0,9
10333,Ranma 1/2: Akanekodan Teki Hihou,23,1993.0,7
10334,The BIGS,19,2007.0,10
10335,Blades of Time,28,2012.0,0
10336,My Boyfriend,4,2008.0,9
10337,Scribblenauts Unmasked: A DC Comics Adventure,27,2013.0,5
10338,Victory Zone,15,1995.0,3
10339,Rengoku: The Tower of Purgatory,19,2005.0,0
10340,Goal Storm '97,15,1996.0,10
10341,Paws & Claws: Pet Resort,26,2009.0,9
10342,Dynasty Warriors Advance,6,2005.0,0
10343,Pachi-Slot Aruze Oukoku 3,15,2000.0,3
10344,Science Papa,4,2009.0,3
10345,Tournament Pool,26,2009.0,10
10346,Cabela's North American Adventures,28,2010.0,10
10347,Aqua Aqua,16,2000.0,5
10348,Viewtiful Joe: Double Trouble!,4,2005.0,0
10349,Tom Clancy's Splinter Cell: Conviction,13,2010.0,0
10350,Mega Man Zero 4,6,2005.0,4
10351,Black Bass with Blue Marlin,15,1999.0,10
10352,Mega Man Battle Network 5: Double Team DS (JP sales),4,2005.0,7
10353,Utawarerumono: Chiriyukusha e no Komoriuta,16,2006.0,1
10354,Hyper Formation Soccer,15,1995.0,10
10355,Tiger Woods PGA Tour 06,7,2005.0,10
10356,Jupiter Strike,15,1994.0,8
10357,Sudokuro,4,2007.0,5
10358,BlazBlue: Continuum Shift II,2,2011.0,2
10359,Saigo no Yakusoku no Monogatari,19,2011.0,7
10360,The Book of Unwritten Tales,13,2009.0,1
10361,Metal Gear Solid Integral,15,1999.0,1
10362,Naruto Shippuden 3D: The New Era,2,2011.0,0
10363,FIFA World Cup Germany 2006,19,2006.0,10
10364,Disney's Chicken Little: Ace In Action,26,,8
10365,Lego Star Wars: The Force Awakens,28,2016.0,0
10366,Reign of Fire,7,2002.0,8
10367,Rock Band Track Pack: Classic Rock,17,2009.0,3
10368,Rock Revolution,4,2008.0,3
10369,Big League Sports: Summer,4,2009.0,10
10370,Tom Clancy's HAWX 2,26,2010.0,0
10371,Sakura Wars,3,2000.0,1
10372,Jampack Volume 14 (RP-T),16,2006.0,3
10373,Pro Yakyuu Team o Tsukurou! 2,4,2009.0,10
10374,Mace Griffin: Bounty Hunter,29,2003.0,8
10375,Martian Gothic: Unification,15,2001.0,1
10376,Woody Woodpecker Racing,15,1999.0,6
10377,Final Fantasy XII International Zodiac Job System,16,2007.0,7
10378,Barbie in The 12 Dancing Princesses,4,2007.0,1
10379,Fight Club,29,2004.0,2
10380,Carnage Heart,15,1995.0,11
10381,"Grand Theft Auto: Mission Pack #1, London 1969",15,1998.0,1
10382,Kamen Rider: Climax Heroes,16,2009.0,2
10383,Robotics;Notes,17,2012.0,1
10384,Disney Channel Collection Vol. 1,6,2004.0,3
10385,Total Immersion Racing,16,2002.0,6
10386,Virtual Hydlide,21,1995.0,7
10387,World Series of Poker: Tournament of Champions 2007 Edition,19,2006.0,3
10388,Tales of the World: Reve Unitia,2,2014.0,7
10389,Karaoke Revolution,17,2009.0,3
10390,Warriors Orochi 3,19,2012.0,0
10391,The Bachelor: The Videogame,26,2010.0,3
10392,Space Invaders,6,2002.0,8
10393,BlazBlue: Chrono Phantasma,20,2014.0,2
10394,Digimon Digital Card Battle,15,1999.0,11
10395,Toukiden 2,20,2016.0,0
10396,Earth Defense Force 2: Invaders from Planet Space,20,2014.0,0
10397,Kuroko's Basketball: Miracle Game,19,2012.0,10
10398,Dreamer Series: Top Model,4,2009.0,9
10399,Jikkyou Powerful Pro Yakyuu 13 Ketteiban,16,2006.0,10
10400,Shovel Knight,27,2015.0,4
10401,Yuusha no Kuse ni Namaikida Or 3D,19,2010.0,11
10402,The First Templar,28,2011.0,0
10403,X-Men: The Official Game,4,2006.0,0
10404,Dead to Rights II,29,2005.0,8
10405,Petz Fashion: Dogz & Catz,4,2009.0,9
10406,Project: Horned Owl,15,1995.0,8
10407,Mobile Suit Gundam Age: Universe Accel / Cosmic Drive,19,2012.0,0
10408,Child of Light,20,2014.0,7
10409,SingStar Guitar,17,2010.0,3
10410,Dragon Ball Z Super Gokuden: Kakusei-Hen,23,1995.0,7
10411,Help Wanted: 50 Wacky Jobs,26,2008.0,9
10412,Busou Shinki: Battle Masters Mk. 2,19,2011.0,0
10413,Cabela's Dangerous Hunts 2,29,2005.0,10
10414,Fairy Tail: Portable Guild,19,2010.0,2
10415,Champion Jockey: G1 Jockey & Gallop Racer,26,2011.0,10
10416,SimCity 2000,6,2003.0,9
10417,Brunswick Circuit Pro Bowling 2,15,2000.0,10
10418,D,15,1995.0,1
10419,Winning Eleven: Pro Evolution Soccer 2007,28,2006.0,10
10420,Ennichi no Tatsujin,26,2006.0,3
10421,Squinkies 2: Adventure Mall Surprize!,4,2011.0,4
10422,Wizardry VI: Bane of the Cosmic Forge,23,1995.0,7
10423,Power Pocket Koushien,4,2005.0,10
10424,Gravity Games Bike: Street Vert Dirt,16,2002.0,10
10425,Contact,4,2006.0,7
10426,Pro Yaky? Spirits 2010,16,2010.0,10
10427,Princess Debut,4,2008.0,3
10428,My First Dollhouse,4,2010.0,3
10429,Cloudy With a Chance of Meatballs,17,2009.0,4
10430,Family Party: 30 Great Games,26,2008.0,3
10431,Top Spin,16,2005.0,10
10432,Derby Stallion P,19,2006.0,10
10433,Kenka Bancho Bros: Tokyo Battle Royale,19,2012.0,0
10434,UFC: Tapout 2,29,2003.0,2
10435,Adventure Time: Finn & Jake Investigations,17,2015.0,0
10436,Kamen Rider: Battride War II,17,2014.0,0
10437,Kirarin * Revolution: Tsukutte Misechao! Kime * Kira Stage,4,2007.0,9
10438,Thrillville: Off the Rails,19,2007.0,11
10439,Imagine: Soccer Captain,4,2009.0,10
10440,Jikkyou Powerful Pro Yakyuu 10,7,2003.0,10
10441,Vexx,29,2003.0,4
10442,F1 Career Challenge,16,2003.0,6
10443,Taiko no Tatsujin: V Version,20,2015.0,0
10444,Pariah,29,2005.0,0
10445,Cabela's Outdoor Adventures,29,2005.0,10
10446,Agatha Christie: The ABC Murders,4,2009.0,1
10447,Metal Slug 3,29,2004.0,8
10448,The Smurfs 2,26,2013.0,4
10449,Motocross Mania 3,16,2004.0,6
10450,Fatal Frame 2: Wii Edition,26,2012.0,0
10451,Dancing on Ice,26,2010.0,10
10452,Pro Yakyuu Famista DS 2009,4,2009.0,10
10453,Banjo-Pilot,6,2005.0,6
10454,Family Feud: 2012 Edition,28,2011.0,3
10455,Gallop Racer 2006,16,2005.0,10
10456,Army Corps of Hell,20,2011.0,0
10457,Frogger: Ancient Shadow,16,2005.0,4
10458,Digimon Story: Lost Evolution,4,2010.0,7
10459,Exit DS,4,2008.0,5
10460,Ski-Doo Snowmobile Challenge,17,2009.0,6
10461,Universe at War: Earth Assault,28,2008.0,0
10462,Despicable Me: The Game,16,2010.0,4
10463,Metal Arms: Glitch in the System,7,2003.0,8
10464,The Whispered World,13,2009.0,1
10465,Tom Clancy's Splinter Cell: Chaos Theory,7,2005.0,0
10466,Learn Chess,4,2009.0,3
10467,Happy Feet Two,17,,0
10468,Escape From Monkey Island,16,2001.0,1
10469,Leisure Suit Larry: Box Office Bust,17,2009.0,1
10470,The Wolf Among Us,17,2014.0,1
10471,Mickey's Speedway USA (weekly JP sales),10,2000.0,6
10472,Who Wants to Be a Millionaire: 3rd Edition,26,2010.0,3
10473,Boku no Natsuyasumi Portable: Mushi Mushi Hakase to Teppen-yama no Himitsu!!,19,2006.0,1
10474,Miami Law,4,2009.0,1
10475,Macross 30: Ginga o Tsunagu Utagoe,17,2013.0,8
10476,Kidou Senshi Gundam UC,17,2012.0,0
10477,Yu-Gi-Oh! 5D's Wheelie Breakers,26,2009.0,6
10478,Nicktoons: MLB,4,2011.0,10
10479,Gretzky NHL,19,2005.0,10
10480,Corvette Evolution GT,4,2008.0,6
10481,May's Mystery: Forbidden Memories,4,2011.0,5
10482,PictoImage,4,2007.0,5
10483,Etrian Odyssey II: Heroes of Lagaard,2,2014.0,7
10484,Ridge Racer 2,19,2006.0,6
10485,Momotarou Dentetsu 16,26,2007.0,3
10486,Igor: The Game,26,2008.0,1
10487,Dropship: United Peace Force,16,2002.0,9
10488,Road Rash: Jailbreak,6,2003.0,6
10489,Rome: Total War,13,2004.0,11
10490,Green Lantern: Rise of the Manhunters,26,2011.0,0
10491,Castlevania: Lords of Shadow 2,28,2014.0,0
10492,Lucha Libre AAA: Heroes del Ring,17,2010.0,2
10493,Syberia,29,2003.0,0
10494,G1 Jockey 3,16,2002.0,10
10495,Shrek: Forever After,28,2010.0,4
10496,Atsumare! Power Pro Kun no DS Koushien,4,,10
10497,Revolution X,15,1995.0,8
10498,Myst,4,2007.0,1
10499,Little Battlers eXperience W,2,2013.0,7
10500,Riviera: The Promised Land,6,2004.0,7
10501,Risen 3: Titan Lords,17,2014.0,7
10502,Top Gun: Combat Zones,6,2004.0,9
10503,Bujingai: The Forsaken City,16,2003.0,2
10504,Doko Demo Issho,19,2004.0,3
10505,Alvin and the Chipmunks: The Squeakquel,26,2009.0,3
10506,The Story of Noah's Ark,4,2010.0,0
10507,Brooktown High: Senior Year,19,2007.0,9
10508,Astro Boy: The Video Game,4,2009.0,0
10509,Zombie Army Trilogy,30,2015.0,8
10510,Beyond Good & Evil,29,2003.0,1
10511,Blitz: The League II,28,2008.0,10
10512,Death By Degrees,16,2005.0,0
10513,Vandal Hearts II,15,1999.0,11
10514,Gouketuji Ichizoku 2: Chottodake Saikyou Densetsu,15,1995.0,2
10515,Samurai Warriors Chronicles 2nd,2,2012.0,0
10516,Medal of Honor: Vanguard,26,2007.0,8
10517,Toaru Majutsu no Index,19,2011.0,1
10518,Dora's Cooking Club,4,2010.0,3
10519,ESA Game Pack,17,2010.0,3
10520,America's Next Top Model,4,2008.0,0
10521,God Eater 2: Rage Burst,18,2015.0,7
10522,Uta no Prince-Sama: Music,19,2011.0,3
10523,UNO / Skip-Bo / UNO Freefall,4,2006.0,3
10524,Culdcept DS,4,2008.0,11
10525,Colin McRae Rally 04,29,2004.0,6
10526,Monster Jam: Maximum Destruction,6,2002.0,6
10527,The King of Fighters: Dream Match 1999,3,1999.0,2
10528,FIFA Street,29,2005.0,10
10529,Truth or Lies,26,2010.0,3
10530,Weiss Schwarz Portable,19,2011.0,11
10531,Kirarin * Revolution: Mezase! Idol Queen,4,2007.0,9
10532,Dungeons & Dragons Tactics,19,2007.0,11
10533,X-Men: Children of the Atom,15,1998.0,2
10534,Hot Wheels: Stunt Track Challenge,29,2004.0,6
10535,Dora & Kai-Lan's Pet Shelter,4,2011.0,11
10536,DJ Max Fever,19,2009.0,3
10537,Math Blaster in the Prime Adventure,4,2009.0,3
10538,Football Director DS,4,2008.0,10
10539,Shellshock,15,1995.0,0
10540,Blue Stinger,3,1999.0,1
10541,Yggdra Union: We'll Never Fight Alone,19,2008.0,7
10542,The Destiny of Zorro,26,2009.0,0
10543,Hot Wheels Ultimate Racing,19,2007.0,0
10544,Capcom vs. SNK 2 EO,29,2003.0,2
10545,Inazuma Eleven GO Strikers 2013,26,2012.0,7
10546,Metal Gear Solid HD Edition,17,2011.0,0
10547,Hunter: The Reckoning,7,2002.0,0
10548,Daito Giken Koushiki Pachi-Slot Simulator: Hihouden - Ossu! Banchou - Yoshimune DS,4,2007.0,3
10549,Urban Chaos,15,1999.0,0
10550,Creeper World 3: Arc Eternal,26,2009.0,11
10551,Monkey Mischief! Party Time,26,2008.0,3
10552,Draglade,4,2007.0,2
10553,DS Kageyama Method: Dennou Hanpuku - Tadashii Kanji Kakitori-Kun,4,2007.0,3
10554,Water Sports,26,2009.0,0
10555,Freaky Flyers,16,2003.0,6
10556,Baten Kaitos Origins,7,2006.0,7
10557,E·O·E: Eve of Extinction,16,2002.0,2
10558,Pro Evolution Soccer 2016,30,2015.0,10
10559,Dark Summit,29,2001.0,10
10560,Penguin no Mondai: The World,4,2010.0,1
10561,My Healthy Cooking Coach,4,,9
10562,Yaiba: Ninja Gaiden Z,17,2014.0,0
10563,Flushed Away,4,2006.0,4
10564,Surf's Up,28,2007.0,10
10565,Hakuouki Portable,19,2009.0,1
10566,NHL 2004,7,2003.0,10
10567,Fallout 3 Game Add-On Pack: The Pitt and Operation: Anchorage,28,2009.0,7
10568,Cabela's Adventure Camp,28,2011.0,3
10569,KORG DS-10 Synthesizer Plus,4,2009.0,3
10570,World Snooker Championship 2007,17,2007.0,10
10571,X-Men: The Official Game,29,2006.0,0
10572,RLH: Run Like Hell,16,2002.0,8
10573,Digimon Adventure,19,2013.0,7
10574,Doom 3,13,2004.0,8
10575,The Ant Bully,16,2006.0,4
10576,Conflict: Global Terror,29,2005.0,8
10577,Minority Report: Everybody Runs,7,2002.0,0
10578,Monster Rancher EVO,16,2005.0,7
10579,Project Hacker: Kakusei,4,2006.0,0
10580,Pajama Sam: Don't Fear The Dark,26,2008.0,1
10581,GRID Autosport,28,2014.0,6
10582,World Series of Poker 2008: Battle for the Bracelets,17,2007.0,3
10583,Wasteland 2,18,2015.0,7
10584,Guitar Hero: Van Halen,16,2009.0,3
10585,Olympic Summer Games: Atlanta 1996,15,1996.0,10
10586,Little League World Series Baseball 2008,26,2008.0,10
10587,Disney's The Haunted Mansion,7,2003.0,4
10588,Tatsunoko vs. Capcom: Cross Generation of Heroes,26,2008.0,2
10589,Alvin and the Chipmunks: Chipwrecked,28,2011.0,3
10590,Darius Gaiden,21,1995.0,8
10591,All Kamen Rider: Rider Generation 2,4,2012.0,0
10592,Beach Spikers: Virtua Beach Volleyball,7,2002.0,10
10593,Total War: WARHAMMER,13,2016.0,11
10594,Tom Clancy's Ghost Recon: Predator,19,2010.0,8
10595,You Don't Know Jack: Mock 2,15,2000.0,3
10596,Blue Dragon: Awakened Shadow,4,2009.0,7
10597,3D Tank Warfare Simulator Panzer Front,15,1999.0,9
10598,[Prototype 2],13,2012.0,0
10599,NASCAR The Game: Inside Line,28,2012.0,6
10600,Sudoku Mania,4,2006.0,5
10601,Blades of Time,17,2012.0,0
10602,Rolling Stone: Drum King,26,2009.0,3
10603,Jade Cocoon 2,16,2001.0,7
10604,Lord of Apocalypse,20,2011.0,7
10605,Bejeweled Twist,4,2010.0,5
10606,Rock Band 3,4,2010.0,3
10607,Kabushiki Baibai Trainer: Kabutore!,4,2006.0,9
10608,Sword & Sorcery,21,1996.0,7
10609,Van Helsing,6,2004.0,0
10610,NFL Tour,28,2008.0,10
10611,Bee Movie Game,16,2007.0,0
10612,NBA Live 16,30,2015.0,10
10613,Spider-Man: Web of Shadows,4,2008.0,0
10614,Bullet Witch,28,2006.0,8
10615,USA Today Puzzle Craze,4,2009.0,5
10616,Machi-Ing Maker 3 x Tousouchuu,19,2010.0,9
10617,Kelly Slater's Pro Surfer,29,2002.0,10
10618,SNK vs. Capcom: SVC Chaos,29,2004.0,2
10619,Codename: Kids Next Door: Operation V.I.D.E.O.G.A.M.E.,16,2005.0,4
10620,Choujikuu Yousai Macross: Ai Oboete Imasu ka,21,1997.0,8
10621,Vanishing Point,15,2001.0,6
10622,SCORE International Baja 1000: The Official Game,26,2008.0,6
10623,Dragonseeds,15,1998.0,0
10624,The Bard's Tale,29,2004.0,7
10625,Opoona,26,2007.0,7
10626,Big League Sports,26,2008.0,10
10627,nail'd,28,2010.0,6
10628,Nodame Cantabile,4,2007.0,3
10629,Alien Hominid,16,2004.0,8
10630,Record of Agarest War Zero,28,2010.0,11
10631,L'Aigle de Guerre,6,2001.0,11
10632,Jeopardy!,10,1998.0,3
10633,Disney's Donald Duck: Goin' Quackers,10,2000.0,4
10634,Aidyn Chronicles: The First Mage,10,2001.0,7
10635,Aquapazza: Aquaplus Dream Match,17,2012.0,2
10636,Virtual Pool 64,10,1998.0,10
10637,Indy Racing 2000,10,2000.0,6
10638,Flying Dragon,10,1997.0,2
10639,International Superstar Soccer 64 (weekly JP sales),10,1997.0,10
10640,Lode Runner 3-D,10,1998.0,0
10641,The History Channel: Civil War - Secret Missions,17,2008.0,8
